YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2012,7,CIN,PIT,17,24
2012,7,CHI,DET,13,7
2012,8,MIN,TB,17,36
2012,8,CHI,CAR,23,22
2012,8,CLE,SD,7,6
2012,8,DET,SEA,28,24
2012,8,GB,JAC,24,15
2012,8,TEN,IND,13,19
2012,8,STL,NE,7,45
2012,8,NYJ,MIA,9,30
2012,8,PHI,ATL,17,30
2012,8,PIT,WAS,27,12
2012,8,KC,OAK,16,26
2012,8,DAL,NYG,24,29
2012,8,DEN,NO,34,14
2012,8,ARI,SF,3,24
2012,9,SD,KC,31,13
2012,9,CIN,DEN,23,31
2012,9,CLE,BAL,15,25
2012,9,GB,ARI,31,17
2012,9,TEN,CHI,20,51
2012,9,IND,MIA,23,20
2012,9,WAS,CAR,13,21
2012,9,JAC,DET,14,31
2012,9,HOU,BUF,21,9
2012,9,OAK,TB,32,42
2012,9,SEA,MIN,30,20
2012,9,NYG,PIT,20,24
2012,9,ATL,DAL,19,13
2012,9,NO,PHI,28,13
2012,10,JAC,IND,10,27
2012,10,CIN,NYG,31,13
2012,10,MIA,TEN,3,37
2012,10,MIN,DET,34,24
2012,10,NE,BUF,37,31
2012,10,NO,ATL,31,27
2012,10,TB,SD,34,24
2012,10,CAR,DEN,14,36
2012,10,BAL,OAK,55,20
2012,10,SEA,NYJ,28,7
2012,10,PHI,DAL,23,38
2012,10,SF,STL,24,24
2012,10,CHI,HOU,6,13
2012,10,PIT,KC,16,13
2012,11,BUF,MIA,19,14
2012,11,ATL,ARI,23,19
2012,11,DAL,CLE,23,20
2012,11,DET,GB,20,24
2012,11,KC,CIN,6,28
2012,11,STL,NYJ,13,27
2012,11,WAS,PHI,31,6
2012,11,CAR,TB,21,27
2012,11,HOU,JAC,43,37
2012,11,OAK,NO,17,38
2012,11,DEN,SD,30,23
2012,11,NE,IND,59,24
2012,11,PIT,BAL,10,13
2012,11,SF,CHI,32,7
2012,12,DET,HOU,31,34
2012,12,DAL,WAS,31,38
2012,12,NYJ,NE,19,49
2012,12,CHI,MIN,28,10
2012,12,CIN,OAK,34,10
2012,12,CLE,PIT,20,14
2012,12,IND,BUF,20,13
2012,12,KC,DEN,9,17
2012,12,MIA,SEA,24,21
2012,12,TB,ATL,23,24
2012,12,JAC,TEN,24,19
2012,12,SD,BAL,13,16
2012,12,NO,SF,21,31
2012,12,ARI,STL,17,31
2012,12,NYG,GB,38,10
2012,12,PHI,CAR,22,30
2012,13,ATL,NO,23,13
2012,13,BUF,JAC,34,18
2012,13,CHI,SEA,17,23
2012,13,DET,IND,33,35
2012,13,GB,MIN,23,14
2012,13,TEN,HOU,10,24
2012,13,KC,CAR,27,21
2012,13,STL,SF,16,13
2012,13,MIA,NE,16,23
2012,13,NYJ,ARI,7,6
2012,13,DEN,TB,31,23
2012,13,OAK,CLE,17,20
2012,13,SD,CIN,13,20
2012,13,BAL,PIT,20,23
2012,13,DAL,PHI,38,33
2012,13,WAS,NYG,17,16
2012,14,OAK,DEN,13,26
2012,14,BUF,STL,12,15
2012,14,CIN,DAL,19,20
2012,14,CLE,KC,30,7
2012,14,IND,TEN,27,23
2012,14,MIN,CHI,21,14
2012,14,PIT,SD,24,34
2012,14,TB,PHI,21,23
2012,14,WAS,BAL,31,28
2012,14,CAR,ATL,30,20
2012,14,JAC,NYJ,10,17
2012,14,SF,MIA,27,13
2012,14,NYG,NO,52,27
2012,14,SEA,ARI,58,0
2012,14,GB,DET,27,20
2012,14,NE,HOU,42,14
2012,15,PHI,CIN,13,34
2012,15,ATL,NYG,34,0
2012,15,CHI,GB,13,21
2012,15,CLE,WAS,21,38
2012,15,STL,MIN,22,36
2012,15,MIA,JAC,24,3
2012,15,NO,TB,41,0
2012,15,BAL,DEN,17,34
2012,15,HOU,IND,29,17
2012,15,BUF,SEA,17,50
2012,15,ARI,DET,38,10
2012,15,SD,CAR,7,31
2012,15,DAL,PIT,27,24
2012,15,OAK,KC,15,0
2012,15,NE,SF,34,41
2012,15,TEN,NYJ,14,10
2012,16,DET,ATL,18,31
2012,16,DAL,NO,31,34
2012,16,GB,TEN,55,7
2012,16,KC,IND,13,20
2012,16,MIA,BUF,24,10
2012,16,NYJ,SD,17,27
2012,16,PHI,WAS,20,27
2012,16,PIT,CIN,10,13
2012,16,TB,STL,13,28
2012,16,CAR,OAK,17,6
2012,16,JAC,NE,16,23
2012,16,HOU,MIN,6,23
2012,16,DEN,CLE,34,12
2012,16,ARI,CHI,13,28
2012,16,BAL,NYG,33,14
2012,16,SEA,SF,42,13
2012,17,ATL,TB,17,22
2012,17,BUF,NYJ,28,9
2012,17,CIN,BAL,23,17
2012,17,DET,CHI,24,26
2012,17,TEN,JAC,38,20
2012,17,IND,HOU,28,16
2012,17,NO,CAR,38,44
2012,17,NYG,PHI,42,7
2012,17,PIT,CLE,24,10
2012,17,DEN,KC,38,3
2012,17,MIN,GB,37,34
2012,17,NE,MIA,28,0
2012,17,SD,OAK,24,21
2012,17,SF,ARI,27,13
2012,17,SEA,STL,20,13
2012,17,WAS,DAL,28,18
