YEAR,WEEK,HOME_TEAM,AWAY_TEAM,HOME_SCORE,AWAY_SCORE
2019,4,NO,DAL,12,10
2019,4,PIT,CIN,27,3
2019,5,SEA,LAR,30,29
2019,5,CIN,ARI,23,26
2019,5,TEN,BUF,7,14
2019,5,OAK,CHI,24,21
2019,5,NO,TB,31,24
2019,5,NYG,MIN,10,28
2019,5,PHI,NYJ,31,6
2019,5,PIT,BAL,23,26
2019,5,WAS,NE,7,33
2019,5,CAR,JAC,34,27
2019,5,HOU,ATL,53,32
2019,5,LAC,DEN,13,20
2019,5,DAL,GB,24,34
2019,5,KC,IND,13,19
2019,5,SF,CLE,31,3
2019,6,NE,NYG,35,14
2019,6,TB,CAR,26,37
2019,6,CLE,SEA,28,32
2019,6,KC,HOU,24,31
2019,6,MIA,WAS,16,17
2019,6,MIN,PHI,38,20
2019,6,JAC,NO,6,13
2019,6,BAL,CIN,23,17
2019,6,LAR,SF,7,20
2019,6,ARI,ATL,34,33
2019,6,DEN,TEN,16,0
2019,6,NYJ,DAL,24,22
2019,6,LAC,PIT,17,24
2019,6,GB,DET,23,22
2019,7,DEN,KC,6,30
2019,7,ATL,LAR,10,37
2019,7,BUF,MIA,31,21
2019,7,CIN,JAC,17,27
2019,7,DET,MIN,30,42
2019,7,GB,OAK,42,24
2019,7,IND,HOU,30,23
2019,7,NYG,ARI,21,27
2019,7,WAS,SF,0,9
2019,7,TEN,LAC,23,20
2019,7,CHI,NO,25,36
2019,7,SEA,BAL,16,30
2019,7,DAL,PHI,37,10
2019,7,NYJ,NE,0,33
2019,8,MIN,WAS,19,9
2019,8,ATL,SEA,20,27
2019,8,BUF,PHI,13,31
2019,8,CHI,LAC,16,17
2019,8,DET,NYG,31,26
2019,8,TEN,TB,27,23
2019,8,IND,DEN,15,13
2019,8,LAR,CIN,24,10
2019,8,NO,ARI,31,9
2019,8,JAC,NYJ,29,15
2019,8,SF,CAR,51,13
2019,8,NE,CLE,27,13
2019,8,HOU,OAK,27,24
2019,8,KC,GB,24,31
2019,8,PIT,MIA,27,14
2019,9,ARI,SF,25,28
2019,9,JAC,HOU,3,26
2019,9,BUF,WAS,24,9
2019,9,KC,MIN,26,23
2019,9,MIA,NYJ,26,18
2019,9,PHI,CHI,22,14
2019,9,PIT,IND,26,24
2019,9,CAR,TEN,30,20
2019,9,OAK,DET,31,24
2019,9,SEA,TB,40,34
2019,9,DEN,CLE,24,19
2019,9,LAC,GB,26,11
2019,9,BAL,NE,37,20
2019,9,NYG,DAL,18,37
2019,10,OAK,LAC,26,24
2019,10,CHI,DET,20,13
2019,10,CIN,BAL,13,49
2019,10,CLE,BUF,19,16
2019,10,TEN,KC,35,32
2019,10,NO,ATL,9,26
2019,10,NYJ,NYG,34,27
2019,10,TB,ARI,30,27
2019,10,IND,MIA,12,16
2019,10,GB,CAR,24,16
2019,10,PIT,LAR,17,12
2019,10,DAL,MIN,24,28
2019,10,SF,SEA,24,27
2019,11,CLE,PIT,21,7
2019,11,DET,DAL,27,35
2019,11,IND,JAC,33,13
2019,11,MIA,BUF,20,37
2019,11,MIN,DEN,27,23
2019,11,TB,NO,17,34
2019,11,WAS,NYJ,17,34
2019,11,CAR,ATL,3,29
2019,11,BAL,HOU,41,7
2019,11,SF,ARI,36,26
2019,11,OAK,CIN,17,10
2019,11,PHI,NE,10,17
2019,11,LAR,CHI,17,7
2019,11,LAC,KC,17,24
2019,12,HOU,IND,20,17
2019,12,ATL,TB,22,35
2019,12,BUF,DEN,20,3
2019,12,CHI,NYG,19,14
2019,12,CIN,PIT,10,16
2019,12,CLE,MIA,41,24
2019,12,NO,CAR,34,31
2019,12,NYJ,OAK,34,3
2019,12,PHI,SEA,9,17
2019,12,WAS,DET,19,16
2019,12,TEN,JAC,42,20
2019,12,NE,DAL,13,9
2019,12,SF,GB,37,8
2019,12,LAR,BAL,6,45
2019,13,DET,CHI,20,24
2019,13,DAL,BUF,15,26
2019,13,ATL,NO,18,26
2019,13,CIN,NYJ,22,6
2019,13,IND,TEN,17,31
2019,13,MIA,PHI,37,31
2019,13,NYG,GB,13,31
2019,13,PIT,CLE,20,13
2019,13,CAR,WAS,21,29
2019,13,JAC,TB,11,28
2019,13,BAL,SF,20,17
2019,13,ARI,LAR,7,34
2019,13,DEN,LAC,23,20
2019,13,KC,OAK,40,9
2019,13,HOU,NE,28,22
2019,13,SEA,MIN,37,30
2019,14,CHI,DAL,31,24
2019,14,ATL,CAR,40,20
2019,14,BUF,BAL,17,24
2019,14,CLE,CIN,27,19
2019,14,GB,WAS,20,15
2019,14,MIN,DET,20,7
2019,14,NO,SF,46,48
2019,14,NYJ,MIA,22,21
2019,14,TB,IND,38,35
2019,14,HOU,DEN,24,38
2019,14,JAC,LAC,10,45
2019,14,OAK,TEN,21,42
2019,14,NE,KC,16,23
2019,14,ARI,PIT,17,23
2019,14,LAR,SEA,28,12
2019,14,PHI,NYG,23,17
2019,15,BAL,NYJ,42,21
2019,15,CIN,NE,13,34
2019,15,DET,TB,17,38
2019,15,GB,CHI,21,13
2019,15,TEN,HOU,21,24
2019,15,KC,DEN,23,3
2019,15,NYG,MIA,36,20
2019,15,WAS,PHI,27,37
2019,15,CAR,SEA,24,30
2019,15,OAK,JAC,16,20
2019,15,ARI,CLE,38,24
2019,15,LAC,MIN,10,39
2019,15,DAL,LAR,44,21
2019,15,SF,ATL,22,29
2019,15,PIT,BUF,10,17
2019,15,NO,IND,34,7
2019,16,TB,HOU,20,23
2019,16,NE,BUF,24,17
2019,16,SF,LAR,34,31
2019,16,ATL,JAC,24,12
2019,16,CLE,BAL,15,31
2019,16,TEN,NO,28,38
2019,16,IND,CAR,38,6
2019,16,MIA,CIN,38,35
2019,16,NYJ,PIT,16,10
2019,16,WAS,NYG,35,41
2019,16,DEN,DET,27,17
2019,16,LAC,OAK,17,24
2019,16,PHI,DAL,17,9
2019,16,SEA,ARI,13,27
2019,16,CHI,KC,3,26
2019,16,MIN,GB,10,23
2019,17,BUF,NYJ,6,13
2019,17,CIN,CLE,33,23
2019,17,DET,GB,20,23
2019,17,KC,LAC,31,21
2019,17,MIN,CHI,19,21
2019,17,NE,MIA,24,27
2019,17,TB,ATL,22,28
2019,17,CAR,NO,10,42
2019,17,DAL,WAS,47,16
2019,17,DEN,OAK,16,15
2019,17,LAR,ARI,31,24
2019,17,NYG,PHI,17,34
2019,17,JAC,IND,38,20
2019,17,BAL,PIT,28,10
2019,17,HOU,TEN,14,35
2019,17,SEA,SF,21,26
